comment_score,Positive,Negative
951,25.0,100.0
552,33.33333333333333,100.0
3229,100.0,100.0
1561,100.0,100.0
1815,100.0,100.0
2642,100.0,100.0
210,50.0,90.9090909090909
2674,0.0,100.0
590,100.0,100.0
205,62.5,93.75
-38,39.02439024390244,95.1219512195122
1998,0.0,100.0
994,0.0,100.0
731,0.0,100.0
559,66.66666666666666,100.0
323,45.45454545454545,81.81818181818183
1688,0.0,100.0
225,42.857142857142854,100.0
352,50.0,100.0
2199,100.0,100.0
1866,0.0,100.0
-6,46.53846153846154,90.0
249,64.70588235294117,94.11764705882352
220,63.63636363636363,100.0
383,0.0,100.0
822,66.66666666666666,100.0
5560,0.0,100.0
-122,100.0,100.0
381,66.66666666666666,100.0
1155,100.0,100.0
12746,100.0,100.0
688,100.0,100.0
61,43.790849673202615,92.81045751633987
303,40.0,90.0
-57,68.75,100.0
940,100.0,100.0
-48,47.368421052631575,94.73684210526315
995,0.0,100.0
379,0.0,100.0
988,0.0,100.0
-114,0.0,100.0
777,0.0,100.0
535,66.66666666666666,100.0
567,66.66666666666666,100.0
580,0.0,100.0
2877,100.0,100.0
-39,58.333333333333336,80.55555555555556
192,35.294117647058826,100.0
213,36.84210526315789,100.0
454,50.0,75.0
1192,100.0,100.0
440,100.0,100.0
473,100.0,100.0
653,100.0,100.0
337,20.0,100.0
573,0.0,100.0
6240,100.0,100.0
156,38.70967741935484,100.0
1107,100.0,0.0
1146,100.0,100.0
1122,0.0,100.0
841,33.33333333333333,100.0
1524,0.0,100.0
1691,0.0,100.0
-68,77.77777777777779,100.0
429,66.66666666666666,100.0
846,0.0,100.0
587,50.0,100.0
160,43.75,96.875
283,40.0,100.0
715,50.0,100.0
957,0.0,100.0
3,45.55144596208172,91.79019716340974
1451,0.0,100.0
863,50.0,100.0
1662,100.0,100.0
576,0.0,100.0
435,100.0,100.0
982,0.0,100.0
979,0.0,100.0
206,42.857142857142854,100.0
482,33.33333333333333,100.0
382,60.0,100.0
478,25.0,100.0
3546,0.0,100.0
6468,0.0,100.0
618,0.0,100.0
37,41.61220043572985,92.81045751633987
292,33.33333333333333,83.33333333333334
101,50.0,84.375
431,66.66666666666666,100.0
2359,100.0,100.0
776,100.0,100.0
-8,48.484848484848484,88.72727272727273
-14,43.94904458598726,92.35668789808918
83,49.504950495049506,97.02970297029702
3855,0.0,100.0
-106,0.0,0.0
1430,0.0,100.0
2323,100.0,100.0
1265,50.0,100.0
1580,0.0,100.0
362,0.0,100.0
2351,0.0,100.0
-63,63.63636363636363,90.9090909090909
2120,100.0,100.0
-73,40.0,100.0
-44,54.166666666666664,83.33333333333334
491,75.0,100.0
905,33.33333333333333,66.66666666666666
919,50.0,100.0
12,44.82577940791197,91.35446685878964
-33,40.0,83.63636363636363
355,75.0,75.0
295,85.71428571428571,71.42857142857143
200,85.71428571428571,100.0
655,100.0,100.0
952,66.66666666666666,66.66666666666666
1466,0.0,100.0
141,41.37931034482759,93.10344827586206
543,50.0,100.0
288,71.42857142857143,100.0
942,0.0,100.0
855,50.0,100.0
2654,0.0,100.0
55,40.35087719298245,90.35087719298247
373,40.0,100.0
544,100.0,100.0
614,50.0,100.0
2328,100.0,100.0
74,48.69565217391305,91.30434782608695
322,11.11111111111111,100.0
280,66.66666666666666,83.33333333333334
872,100.0,100.0
-72,62.5,100.0
492,50.0,100.0
390,50.0,100.0
893,0.0,100.0
8,44.51873344266431,91.37126277280181
62,37.85310734463277,93.22033898305084
